name_1,l,b,RA_1,dec_1,name_2,type,created,modified,ra_2,dec_2,epoch,parallax,pm_ra,pm_dec,galactic_lng,galactic_lat,distance,distance_err,scheme,epoch_of_elements,mean_anomaly,arg_of_perihelion,eccentricity,lng_asc_node,inclination,mean_daily_motion,semimajor_axis,epoch_of_perihelion,ephemeris_period,ephemeris_period_err,ephemeris_epoch,ephemeris_epoch_err,perihdist,Last_Fit_2,Last_fit_2a,Alive,Fit_covariance,Classification,",",Observing_mode,TAP_priority,Baseline_magnitude,Source_magnitude,piEN,t0,piEE,u0,Spectras,tE,Blend_magnitude,name2,Separation
Gaia22aas,266.5146,-2.70786,131.54633,-47.47044,Gaia22aas,SIDEREAL,2022-01-04 12:00:51.275742+00:00,2022-08-16 00:00:43.337377+00:00,131.54633,-47.47044,2000.0,,,,266.514597425216,-2.70785957280451,,,,,,,,,,,,,,,,,,2459596.429283262,2459593.8369321064,false,"[[21.442261692995924, 34.90983105432806, 63.30261693541311, 10.351185369072969, 5.057763776992477, 10934.474940970857, -0.021812630609717092, -13692.2661479979, 0.08058514833034508], [34.90983105433538, 60.27508011805457, 110.5208970514745, 17.820244153983243, 8.96671129878695, 7546.976692008178, -0.01774252567924527, -9450.403012056946, 0.12055130236287723], [63.302616935468016, 110.5208970515627, 203.22049001422138, 32.6988086689333, 16.53358584707404, 12729.261208922548, -0.030834184048125324, -15939.713368364832, 0.21669909366186035], [10.351185369087395, 17.8202441540036, 32.698808668944665, 5.318379359721147, 2.6424595435650144, 2317.745472602659, -0.005407947379902683, -2902.305112003201, 0.03602708597463329], [5.057763776996622, 8.966711298795731, 16.53358584707705, 2.642459543564559, 1.3554776715174832, 920.3153211252461, -0.002299815577632318, -1152.4283770405775, 0.017084781223325362], [10934.474939694002, 7546.976691754105, 12729.261208997543, 2317.7454724868135, 920.3153211997694, 259586493.8153408, -469.3572785813372, -325057014.36055106, 323.68989615006365], [-0.02181263060743511, -0.017742525678836798, -0.030834184048348066, -0.005407947379706859, -0.002299815577773998, -469.3572785811492, 0.0008534546494869547, 587.7342590147629, -0.0005911463343867756], [-13692.266146977245, -9450.40301213789, -15939.713369131894, -2902.305111980705, -1152.4283771825646, -325057014.37427837, 587.7342590398185, 407039908.1110182, -405.32798277580105], [0.08058514832891636, 0.12055130236204978, 0.21669909366075932, 0.03602708597430774, 0.017084781223307893, 323.6898961654702, -0.0005911463344146959, -405.32798277797605, 0.0006410960617719438]]",Microlensing PSPL,,Regular,2.23401,13.648,13.341,-1.36843,2459559.308,-2.0,-0.0252,0.0,17.933,null,,0.0
Gaia22aat,266.24262,-1.3931,132.7912,-46.431,Gaia22aat,SIDEREAL,2022-01-04 12:00:35.680910+00:00,2022-08-16 00:00:35.644932+00:00,132.7912,-46.431,2000.0,,,,266.242620042497,-1.39310171026362,,,,,,,,,,,,,,,,,,2459665.2743895506,2459664.8630663906,false,"[[40.006284273413435, -2.8128570004096787, 53.89263999520694, 2.8593388118878273, 0.7561304953685977, -6600.005497019085, 2.9961966604512473, -2.235230638222291, 1989.9685224160987, -1884.0429498101264, 7.942428817206584], [-2.812857000653078, 0.5461583795975221, 15.108102546594495, -0.01856940221957591, 0.21083887929867764, -1368.5254591443722, 0.6200253162834612, -0.3807254913505819, 339.1425286291028, -322.33231883889243, 1.5541735658063023], [53.89263998049879, 15.10810254806114, 1309.1127311893915, 16.8457704068555, 20.12155852857429, -122089.86135197415, 55.3163154406523, -35.838788164568086, 31915.353030035, -30289.34960910784, 136.856444056756], [2.8593388117382523, -0.018569402191900435, 16.845770407627647, 0.6017013488484826, 0.40502667390714936, -1577.4670936903108, 0.7179287822470829, -0.4872042316253291, 433.8584062797032, -411.46839234124104, 1.8492548847230192], [0.7561304951466953, 0.21083887931938083, 20.12155852848844, 0.40502667389462815, 0.45137095108090236, -1801.586095042118, 0.8188699437786205, -0.5286443650682154, 470.76160060828335, -446.7627400331531, 2.0089073708699705], [-6600.005495639192, -1368.5254592889373, -122089.86135239492, -1577.4670936221896, -1801.5860950565361, 11663168.47889549, -5285.398888226884, 3438.103235460626, -3061764.86339397, 2905685.7408726257, -13175.10651445995], [2.9961966598258596, 0.6200253163489512, 55.31631544084123, 0.7179287822161917, 0.8188699437851283, -5285.3988882267195, 2.3955087853312653, -1.5580804427634434, 1387.531831007544, -1316.7996845007526, 5.971201270488558], [-2.2352305351451167, -0.38072546303525434, -35.8387857035817, -0.48720419993414504, -0.5286443273082587, 3438.103005708193, -1.5580803386665136, 986.6272658652745, -880257.296369896, 860.8616906259222, -3.9049162265222632], [1989.96843045231, 339.14250336637406, 31915.35083436677, 433.8583780051713, 470.7615669192122, -3061764.658411091, 1387.531738133279, -880257.2963697837, 785355313.395466, -766632.3819624421, 3477.5368180773044], [-1884.0429494697187, -322.33231887574044, -30289.349609283632, -411.46839232516936, -446.7627400377952, 2905685.7408793676, -1316.799684503849, 860.8617476358812, -766632.432826168, 729391.9267257556, -3312.341896694623], [7.9424288156442655, 1.554173565969558, 136.85644405720961, 1.8492548846456822, 2.0089073708859515, -13175.10651445772, 5.971201270487736, -3.904916484132109, 3477.537047914296, -3312.3418966864438, 15.099515433760404]]",Microlensing PSPL,,Regular,0.53677,18.768,18.905,-0.15987,2459566.831,-0.39298,-0.05935,0.0,49.134,21.087,,0.0
Gaia22adf,330.64839,3.09853,238.68767,-49.64717,Gaia22adf,SIDEREAL,2022-01-13 12:00:59.630201+00:00,2022-08-16 00:00:33.820050+00:00,238.68767,-49.64717,2000.0,,,,330.64838691017,3.09853426077507,,,,,,,,,,,,,,,,,,2459724.397124898,2459723.00317919,false,"[[0.3049173440692085, -0.002445230173952505, -50.643518136102685, 0.024225713742837995, -0.02521325169984075, 676.4178261872867, -0.7473730092285129, 36.892316649658554, -0.8923874229454627], [-0.0024452301743748293, 0.00022906578467780174, 4.26418573947589, -0.0026448490721894358, 0.00013288083375279655, -62.49706066030671, 0.06899477482937251, -3.4883417076494103, 0.08474719403071725], [-50.643518145233614, 4.264185739577132, 86634.6702785156, -46.008179203498045, 4.843625841606149, -1174519.6966287093, 1297.028910656932, -65696.12976002472, 1599.9694234308215], [0.024225713747225642, -0.002644849072150538, -46.008179201600505, 0.03289713320098949, -6.057954656034929e-05, 720.7707788379086, -0.7954055669910737, 39.97892272478823, -0.9673696112525747], [-0.025213251700181103, 0.00013288083375748492, 4.843625841634671, -6.057954663809236e-05, 0.004510589418115555, -36.59831200205281, 0.04056668163213578, -2.1820996394502856, 0.05370243566208312], [676.4178263043113, -62.49706066043833, -1174519.6966034705, 720.7707788500736, -36.598312000838085, 17103503.1388891, -18882.413931709492, 953058.201276571, -23150.93932112821], [-0.7473730093577456, 0.06899477482952063, 1297.02891062912, -0.7954055670045369, 0.040566681630796166, -18882.41393171026, 20.84691078632959, -1052.181968541795, 25.559292781389093], [36.89231665622844, -3.488341707660592, -65696.12975869118, 39.97892272551012, -2.182099639385328, 953058.2012776246, -1052.1819685429157, 53226.06990361849, -1293.7669595718169], [-0.8923874231054406, 0.08474719403101723, 1599.969423398958, -0.9673696112704375, 0.053702435660522685, -23150.939321161568, 25.55929278142488, -1293.7669595722489, 31.463378351887304]]",Microlensing PSPL,,Regular,7.52811,14.57,17.29,0.7979,2459610.772,0.10308,-0.0433,0.0,485.703,14.663,,0.0
Gaia22aev,338.69298,0.76971,249.69071,-45.72523,Gaia22aev,SIDEREAL,2022-01-16 12:00:21.879953+00:00,2022-08-16 00:00:31.194105+00:00,249.69071,-45.72523,2000.0,,,,338.692979590678,0.769705065748391,,,,,,,,,,,,,,,,,,2459602.4207736882,2459600.2925525918,false,"[[10.92730589643416, 1.0219828579738723, 9.284232041424385, 0.07592182005434146, -1.0631180819869366, 8.391857045481161e-05, 1.022053576354937e-06], [1.0219828579623584, 0.41862028842615845, 4.168966324332062, 0.4204009376129514, -1.0244322230846685, 4.038129147878391e-05, 2.6073858143299064e-06], [9.284232041306979, 4.168966324330926, 41.731629594422785, 4.279074971102391, -10.326275654422611, 0.0004048467543673266, 9.567812427178037e-06], [0.07592182003952308, 0.4204009376116574, 4.279074971090659, 0.5388421734565855, -1.1902021368654776, 4.2132018984827554e-05, 5.713116644321939e-07], [-1.063118081954532, -1.024432223082923, -10.326275654408008, -1.1902021368668705, 2.8000874810894363, -0.00010106424172363309, -1.1344278461426235e-05], [8.391857049699301e-05, 4.038129148898202e-05, 0.0004048467544672579, 4.213201899310509e-05, -0.00010106424174557841, 3.931784297859026e-09, 9.474531304096954e-11], [1.0220535767450592e-06, 2.607385814248651e-06, 9.567812426300291e-06, 5.713116642838539e-07, -1.1344278461124461e-05, 9.474531300993737e-11, 2.0089996420908898e-08]]",Microlensing PSPL,,Regular,0.38747,15.816,13.036,-1.84466,2459557.993,1.40805,2.0,0.0,22.06,null,,0.0
Gaia22ahy,321.14522,3.82466,225.25274,-54.4,Gaia22ahy,SIDEREAL,2022-01-25 12:00:29.538970+00:00,2022-08-16 00:00:38.266618+00:00,225.25274,-54.4,2000.0,,,,321.145223154431,3.82466177952074,,,,,,,,,,,,,,,,,,2459649.014395712,2459648.8410592503,false,"[[0.087493070677962, -0.06009744139159611, 0.007938384293302864, 0.00014603111574922284, 0.00029183190316864246, -4.5200203069013767e-13, -3.055741552872803e-10, -4.694337261036235e-06, -2.5668856864314416e-06, 5.422312195055617e-09, 0.00025974424388709434, 6.165804578627487e-13, -5.88851255558443e-07, 2.7479920344051406e-07, -0.0005258032268350254], [-0.06009743776202579, 0.06011309719593902, -0.005297762052426264, -0.00017135625808304206, -0.0002200839883158283, 3.720582470310996e-13, 2.218976469376776e-10, 4.264605915949366e-06, 2.3319091229511053e-06, -3.6188675213474144e-09, -0.00017339356839996014, -4.84452934640478e-13, 3.97852086297521e-07, -2.45818253889737e-07, 0.0005560925208462135], [0.00793838403411924, -0.005297762113108158, 0.001132957032376199, 1.2738239112690332e-05, 2.5895843439282106e-05, -3.882380262041028e-14, -5.636023070626732e-11, -2.1620521026835278e-06, -1.1822277584012732e-06, 2.8086680007725107e-10, 1.3467309479873916e-05, 5.563779406325817e-14, -7.322018776704063e-08, 2.4457657505543068e-08, -4.955663515100952e-05], [0.00014603112451176342, -0.00017135627046243465, 1.2738240681839986e-05, 5.117906518456911e-07, 5.610635204451548e-07, -9.864402249172267e-16, -5.604245780438638e-13, -7.542084386901353e-07, -4.1240793350697663e-07, 8.608457399764019e-12, 4.12521341650467e-07, 1.2590269842936587e-15, -9.613729356020499e-10, 6.739362803732721e-10, -1.6133182741724842e-06], [0.00029183201690277167, -0.00022008409282177428, 2.5895854627771375e-05, 5.610637346017458e-07, 9.94310294012086e-07, -1.5737556347349293e-15, -1.002348008512868e-12, 8.231661841243546e-06, 4.501146985175844e-06, 1.8238855390190877e-11, 8.737179287890679e-07, 2.119898581851068e-15, -1.9369953805098066e-09, 9.76074520398089e-10, -1.953049272466858e-06], [-4.531835686216045e-13, 3.7301696613049573e-13, -3.89300905899004e-14, -9.889673454244916e-16, -1.57784879101085e-15, 2.5521535975200338e-24, 1.5047847157610778e-21, -9.173654734460464e-14, -5.016237134225084e-14, -2.9514060051531715e-20, -1.4138260627077077e-15, -3.392504453111315e-24, 2.9477032274378163e-18, -1.610435908032957e-18, 3.3457705882513835e-15], [-3.055741371843903e-10, 2.2189764602603197e-10, -5.636023003019121e-11, -5.60424512526789e-13, -1.0023475386733164e-12, 1.500543715129543e-21, 1.872692306888849e-14, 1.400464073116196e-13, 7.657856601970149e-14, -4.0657691889564436e-18, -1.9571685614658286e-13, -2.2059603163374675e-21, 3.4309100290535937e-15, -9.957212030794133e-16, 2.2018486269431942e-12], [-4.694336275880235e-06, 4.26460518850573e-06, -2.1620520338994816e-06, -7.542086524308762e-07, 8.231662057321534e-06, -9.185605612062933e-14, 1.4004640438909398e-13, 3.827904285681366, 2.093132577726895, 6.027134928001281e-13, 2.963231992396836e-08, -4.4141668622694766e-15, 1.1481098384438492e-10, -1.3205362816117931e-09, 5.367072303260847e-08], [-2.566885176051909e-06, 2.331908748218953e-06, -1.1822277233356683e-06, -4.1240805044315805e-07, 4.50114710323103e-06, -5.0227719818085934e-14, 7.657856452329152e-14, 2.0931325777268937, 1.1445437662404299, 3.2957041780724727e-13, 1.620327938484376e-08, -2.413706091868287e-15, 6.277954553423049e-11, -7.220810760431632e-10, 2.9347493442579377e-08], [5.4222552239072675e-09, -3.618821348197229e-09, 2.808616924403107e-10, 8.608334356568298e-12, 1.8238650833789685e-11, -2.9442460906660336e-20, -4.0655657022179904e-18, 6.028577434154346e-13, 3.296492970656018e-13, 1.625783670660762e-13, 7.777832905657399e-09, 3.78509855978447e-20, -2.6360477680344246e-14, 1.672887008549643e-14, -2.971303266309459e-11], [0.00025974423683279243, -0.00017339357181578305, 1.3467309605809502e-05, 4.125212944151313e-07, 8.737175686534916e-07, -1.4104110702650328e-15, -1.9571688210374888e-13, 2.963231758087474e-08, 1.62032781867458e-08, 7.777833072497851e-09, 0.00037209554580717346, 1.8133195785252858e-15, -1.2633852130485132e-09, 8.014886415406519e-10, -1.4238846917135296e-06], [6.165782736132875e-13, -4.84451181959245e-13, 5.5637599755214075e-14, 1.2590222272812505e-15, 2.119890159468092e-15, -3.3836894494448156e-24, -2.205952604563844e-21, -4.414161324266235e-15, -2.4137030634275604e-15, 3.7851276737247404e-20, 1.813313223426874e-15, 5.687507369207562e-24, 5.138533740476531e-16, 2.1210514548050413e-18, -4.348288824988855e-15], [-5.888512361640668e-07, 3.978520909265716e-07, -7.322018777249625e-08, -9.613728198226381e-10, -1.936994547294529e-09, 2.939788631062951e-18, 3.4309100788621758e-15, 1.148109890102095e-10, 6.27795481693343e-11, -2.6360858056447713e-14, -1.2633852036674966e-09, 5.138533595767432e-16, 2.3431837441761993e-07, -1.829139996192057e-12, 3.635975465332228e-09], [2.7479923166969793e-07, -2.4581828752051804e-07, 2.4457661138856636e-08, 6.739363097707705e-10, 9.76074217064087e-10, -1.6062782344607532e-18, -9.957213643366635e-16, -1.320536152993195e-09, -7.220810056135412e-10, 1.6729072754437453e-14, 8.01488754423183e-10, 2.1210593647724505e-18, -1.8291402660519897e-12, 1.0911631224225898e-12, 2.196883679374615e-09], [-0.0005258031941359747, 0.0005560925217232631, -4.95566346670167e-05, -1.6133181694633165e-06, -1.953048330981839e-06, 3.3372275539236632e-15, 2.2018486325287354e-12, 5.3670729816947006e-08, 2.934749694428773e-08, -2.971344958836623e-11, -1.4238846626457797e-06, -4.348304656027944e-15, 3.635975428265406e-09, 2.1968839770840013e-09, 0.0003623481974359267]]",Microlensing PSPL,,Regular,25.79513,13.84,0.955,0.03577,2459610.398,1.48941,0.55601,0.0,0.649,null,,0.0
Gaia22aiy,311.79529,5.85919,208.73239,-55.91609,Gaia22aiy,SIDEREAL,2022-01-29 12:00:21.438267+00:00,2022-08-16 00:00:44.976640+00:00,208.73239,-55.91609,2000.0,,,,311.795288587599,5.85918829217273,,,,,,,,,,,,,,,,,,2459709.269203723,2459708.0031991675,false,"[[18.119841539880476, 3.030597315518871, 196.78599069528414, 1.8742988950353012, 0.09463096678141371, -40258.788620840496, 4.803726038656075, -34298.89473104869, 8.281338502921503], [3.030597315246804, 0.5883984778839246, 38.05794409633242, 0.365892686917056, 0.02672599446610854, -7785.780275855934, 0.9289817259229401, -6584.70366005167, 1.588547022468942], [196.7859906785981, 38.05794409651209, 2473.3671790409617, 23.986841847463833, 1.688071915669409, -503670.7881725046, 60.09721250089821, -426000.93529598153, 102.76855233343673], [1.874298894892491, 0.36589268692222265, 23.986841847686183, 0.23745866404845084, 0.01624227147256221, -4840.36545637457, 0.5775561059540266, -4091.5338538118885, 0.9869381704528891], [0.09463096675162132, 0.026725994462710553, 1.6880719154412405, 0.016242271470209877, 0.002387770260074078, -350.90594177556846, 0.041865331238128294, -291.5969807991859, 0.07015354204087525], [-40258.788617317055, -7785.780275870907, -503670.7881710962, -4840.365456315525, -350.90594182121487, 103042496.77770634, -12294.812475151219, 87154842.58958685, -21026.11344633491], [4.803726038235955, 0.9289817259247828, 60.0972125007338, 0.5775561059470162, 0.04186533124357725, -12294.812475151959, 1.46699215704737, -10399.13682321726, 2.508794142777863], [-34298.894728107574, -6584.703660071827, -426000.93529527663, -4091.5338537666394, -291.5969808381202, 87154842.58968604, -10399.136823228468, 73802072.75730835, -17808.59187277724], [8.281338502211495, 1.5885470224737104, 102.76855233326064, 0.986938170441915, 0.0701535420502633, -21026.113446357598, 2.508794142780418, -17808.591872776185, 4.297490056312163]]",Microlensing PSPL,,Regular,0.55042,18.511,18.051,-0.38334,2459585.391,-0.13875,-0.76826,0.0,61.795,null,,0.0
Gaia22akp,292.97008,3.7044,174.01013,-57.70171,Gaia22akp,SIDEREAL,2022-02-01 12:00:18.815179+00:00,2022-08-16 00:00:29.606699+00:00,174.01013,-57.70171,2000.0,,,,292.970079884891,3.70440055562771,,,,,,,,,,,,,,,,,,2459750.688932163,2459746.548808028,false,"[[3.1095260263722464, -0.16010612534956653, 16.09843343054814, 0.034039606315434914, 0.09049928598498573, -5812.7627338134735, 1.3243562958694524, -327.9477743062036, 2.7187226884985916, -903.6075459267242, 2.5351653180032443], [-0.16010612538585156, 0.01694124481327464, -1.9183413953581276, -0.004597675292611792, -0.015040164672571302, 633.0240535916124, -0.14420870030921026, 33.667866183092585, -0.2776765465092464, 92.75503311136423, -0.2588753394619198], [16.0984334355779, -1.9183413954558441, 223.9795312167266, 0.5217437734729794, 1.7633943111257973, -72086.88087467842, 16.417930454507477, -3786.3332023011963, 31.146426620713964, -10468.854827216239, 29.180462932705506], [0.03403960632434996, -0.004597675292477558, 0.5217437734303617, 0.009924466390717989, 0.006470838101351617, -176.72998329685154, 0.04039411492718733, -9.761096981177948, 0.08165231746295926, -26.789807751942156, 0.07579587781883876], [0.09049928602666084, -0.015040164673554858, 1.7633943111499009, 0.006470838101747447, 0.017345091692982376, -569.3719119389089, 0.12978975910322424, -29.603690863579473, 0.2430380829398456, -82.08223003080683, 0.2285856925356358], [-5812.762735174442, 633.0240535914568, -72086.88087099146, -176.7299833018529, -569.3719119018413, 23772709.697821025, -5416.054539130816, 1256616.7538092842, -10359.540436156472, 3464026.572595825, -9665.924937720743], [1.3243562961786617, -0.14420870030908176, 16.417930453656897, 0.040394114928300785, 0.12978975909469564, -5416.054539127323, 1.2339789757903141, -286.2878730459988, 2.3602034980219124, -789.1704589379932, 2.202105653678786], [-327.9477743744239, 33.66786618267808, -3786.3332020600265, -9.761096981328496, -29.60369086125418, 1256616.7537940282, -286.28787304270764, 67581.2375349258, -559.3267462744434, 184619.06609318557, -515.519872218447], [2.7187226890507, -0.27767654650470924, 31.14642661859827, 0.08165231746388711, 0.2430380829196686, -10359.540435988643, 2.3602034979851982, -559.32674627222, 4.635846419092964, -1523.0043557903125, 4.253510926382057], [-903.6075461198662, 92.75503311077316, -10468.854826614172, -26.789807752511354, -82.08223002489254, 3464026.572574482, -789.17045893364, 184619.06609428063, -1523.0043558054697, 509020.03622909123, -1421.2373842818622], [2.5351653185373046, -0.25887533945973906, 29.180462930964985, 0.07579587782027833, 0.2285856925186545, -9665.924937641234, 2.202105653662092, -515.5198722204476, 4.253510926415655, -1421.2373842789539, 3.9688369949476483]]",Microlensing PSPL,,Regular,1.64885,16.61,17.453,-0.00776,2459614.421,-0.43637,0.34089,0.0,64.227,17.28,,0.0
Gaia22atd,44.59849,0.5207,287.76875,10.60902,Gaia22atd,SIDEREAL,2022-02-24 12:00:16.979457+00:00,2022-08-16 00:00:29.409281+00:00,287.76875,10.60902,2000.0,,,,44.5984881212714,0.520697882904015,,,,,,,,,,,,,,,,,,2459640.2203968954,2459640.0010700035,false,"[[3.6649272472920766, -1.3163300226292296, 30.945437297528645, 1.527839913946257, 3.2777230415331413, -3867.272161095133, 92.52428537382227, -296.1522797032029, 145.90453302634285, -3783.1733164915054, 200.0963389557118], [-1.3163300228095876, 2.0325283660305655, -48.486964017306114, -2.4265931873057105, -5.171540221832027, 5686.728992605552, -136.045299001877, 434.0177952211644, -213.8089477384381, 4567.915624428214, -241.5145308419974], [30.945437301865613, -48.4869640172846, 1162.1924756854883, 58.193518838723975, 123.93617422011435, -137461.24616133326, 3288.5555983420277, -10489.393025447795, 5167.422895217602, -110507.64401825724, 5842.814635695623], [1.5278399141639287, -2.4265931873053335, 58.193518838740864, 2.914213061478255, 6.205786235662464, -6884.69534183956, 164.70609786243867, -525.4271703529146, 258.8429657983595, -5532.710948749358, 292.5280783648832], [3.2777230419965107, -5.1715402218313296, 123.93617422015285, 6.2057862356625915, 13.21693342458105, -14650.844436464598, 350.4994274917527, -1117.8820052545361, 550.7052349409905, -11772.236928123491, 622.4265626524538], [-3867.2721616267927, 5686.7289926121, -137461.24616155605, -6884.6953418486855, -14650.84443648367, 16761820.846012592, -401019.17171053495, 1269133.9981468373, -625240.560595949, 13389459.406918159, -707954.8214692551], [92.52428538654239, -136.0452990020344, 3288.555598347376, 164.70609786265788, 350.49942749221105, -401019.1717105372, 9594.222543689013, -30362.934654988683, 14958.340992069372, -320330.99417197786, 16937.194524661285], [-296.1522797425648, 434.01779522029534, -10489.393025431662, -525.4271703519524, -1117.882005252463, 1269133.998142818, -30362.934654892346, 112543.12504238826, -55471.353482125625, 1021780.2686344123, -54025.73149158618], [145.90453304573458, -213.8089477380103, 5167.422895209663, 258.8429657978859, 550.7052349399701, -625240.5605939699, 14958.340992021938, -55471.35348212569, 27342.10852082342, -503379.64219404827, 26615.756188038697], [-3783.1733168495916, 4567.915624333861, -110507.64401603011, -5532.710948636188, -11772.236927882372, 13389459.406625938, -320330.99416498485, 1021780.2686154904, -503379.64218472573, 11140352.269950124, -589077.2600968237], [200.09633897463814, -241.51453083699838, 5842.8146355776225, 292.5280783588871, 622.4265626396785, -707954.8214537743, 16937.194524290826, -54025.73149058344, 26615.756187544666, -589077.2600967997, 31149.171448889087]]",Microlensing PSPL,,Regular,296.11063,15.521,19.434,-0.93542,2459363.486,-2.0,0.82077,0.0,18.66,15.55,,0.0
Gaia22aup,28.25749,-3.65094,283.98768,-5.82079,Gaia22aup,SIDEREAL,2022-03-01 12:00:35.460395+00:00,2022-08-16 00:00:42.567565+00:00,283.98768,-5.82079,2000.0,,,,28.257494558552,-3.65093771684078,,,,,,,,,,,,,,,,,,2459665.382467431,2459665.3685221737,false,"[[0.02420716394826009, -0.03027584977698303, -5.334256839285977, -18.118559310496313, 192.9356472805226, 4.836509291980979e-07, 6.723402013045772e-07, -6.5932859140789795e-06, 2.3537582051332443e-06, -0.00016217866871893406, -0.060537558546409784, -18.69021063454173, 0.15207302981487805], [-0.030275849803073067, 0.040357855323013274, 6.974932387125928, 24.312821001889485, -258.8946270653056, -6.385155249089173e-07, -8.957090383798381e-07, 8.85022505695062e-06, -3.0990168672830845e-06, -0.0004249604743589897, 0.08122602806110849, 25.078017201654745, -0.1991533936086538], [-5.334256841613912, 6.974932384216119, 1222.44332323649, 4190.13943339961, -44618.69749515934, -0.00011121002380909626, -0.0001550907901504165, 0.0015249534583390734, -0.0005407061931420296, -0.08082807094838663, 13.999119352294523, 4322.22554889379, -34.87086688883302], [-18.118559217171878, 24.312820855556478, 4190.13940993408, 14657.798930042674, -156083.24727231133, -0.0003840942971609475, -0.0005394784200963629, 0.0053358887755047745, -0.0018634957060531638, -0.28386995821561595, 48.969346442178924, 15118.969052478622, -119.66498926644095], [192.93564738933915, -258.89462698657195, -44618.69750027024, -156083.24816426885, 1662049.0115493862, 0.004090032195050374, 0.005744631802243991, -0.05681909193877259, 0.019843430347769437, 3.022781367775818, -521.4490059989979, -160994.0089612884, 1274.2524323036707], [4.829156214359997e-07, -6.375288557039986e-07, -0.000111039976125828, -0.00038349945463625587, 0.0040836980042165735, 0.06128994471700946, 0.03786081090920458, -1.3958373001912984e-10, 4.921387860789609e-11, 7.40762113660959e-09, -1.2812432088805858e-06, -0.00039558061097585317, 3.1688372157301776e-06], [6.735305508265309e-07, -8.973063015272909e-07, -0.00015536607089601656, -0.000540441384112205, 0.005754885870428137, 0.037860810909251724, 0.023387865818878566, -1.9672373620763578e-10, 6.899174973056396e-11, 1.0454434429213879e-08, -1.8055482429399616e-06, -0.0005574544725948519, 4.435618461273082e-06], [-6.593372147024348e-06, 8.850340760469543e-06, 0.0015249733999268664, 0.005335958563157804, -0.05681983474635166, -1.3980208819851987e-10, -1.9637574946028477e-10, 4.149019766099146e-05, 0.0008044730514071373, -1.0334402958117e-07, 1.7826569947662235e-05, 0.00550383681662923, -4.355191286558072e-05], [2.3537626475695318e-06, -3.099022825665789e-06, -0.0005407072202630545, -0.0018634993094698864, 0.019843468605273598, 4.9289593426472607e-11, 6.886944941220108e-11, 0.0008044730514146979, 0.015599065048553065, 3.597962029952502e-08, -6.225828586028119e-06, -0.0019222128941689103, 1.5428737266562944e-05], [-0.00016217861268714558, -0.0004249605491363524, -0.08082808386986143, -0.28387000500606974, 3.022781848748914, 7.419142328394814e-09, 1.0435786993037965e-08, -1.0334269507785344e-07, 3.5979556462961844e-08, 0.006512778427717952, -0.0009105214855271493, -0.2927977916073396, 0.002315999914299393], [-0.06053756815925843, 0.0812260408895434, 13.99912156907485, 48.96935447094172, -521.4490885132142, -1.2832306924434129e-06, -1.8023314305884916e-06, 1.7826339721056728e-05, -6.2258175683296194e-06, -0.0009105214846961017, 0.16359896137349145, 50.51005540969998, -0.39979596909808723], [-18.69021067707317, 25.07801723695511, 4322.225556787101, 15118.96916475773, -160994.0092368693, -0.0003961941716701262, -0.0005564612154651166, 0.005503764874155854, -0.0019222091916543422, -0.2927977455191852, 50.51004750343874, 15594.651450437068, -123.43669005216978], [0.15207303026004554, -0.19915339403368945, -34.87086697640782, -119.66499024293158, 1274.2524354198272, 3.173693561962813e-06, 4.427756816473616e-06, -4.355134347157738e-05, 1.542870797228283e-05, 0.002315999551211846, -0.39979590681320876, -123.43669014273152, 1.0028669725274726]]",Microlensing PSPL,,Regular,9.77658,15.956,21.939,1.17956,2459636.931,1.92434,1.6E-4,0.0,5.336,15.96,,0.0
Gaia22aur,21.01052,-2.51499,279.63621,-11.75203,Gaia22aur,SIDEREAL,2022-03-01 12:00:24.422834+00:00,2022-08-16 00:00:16.728161+00:00,279.63621,-11.75203,2000.0,,,,21.0105201603129,-2.51499114741172,,,,,,,,,,,,,,,,,,2459646.21436591,2459645.366232615,false,"[[2.7413422876647794e-08, -4.497889472192955e-10, 4.407356455573221e-07, -1.1006259338309941e-11, 1.0516089896290104e-12, 9.793350400794165e-17, -3.3988291282725897e-12], [-4.497889555936351e-10, 7.379964979844457e-12, -7.2314218695026276e-09, 1.805864927939449e-13, -1.7254398010291472e-14, -1.606855469437958e-18, 5.5766688129438874e-14], [4.4073564555837083e-07, -7.2314217348825075e-09, 7.085868486374329e-06, -1.769516647548997e-10, 1.6907103100720272e-11, 1.5745128328174517e-15, -5.464422143605525e-11], [-1.1006259338336146e-11, 1.805864894321478e-13, -1.769516647549e-10, 4.4189208026851234e-15, -4.222121883306342e-16, -3.9319480382786656e-20, 1.3646014119031647e-15], [1.0516089896310853e-12, -1.725439768907666e-14, 1.6907103100713406e-11, -4.2221218833046204e-16, 4.034087505405167e-17, 3.756836702378882e-21, -1.3038283222062885e-16], [9.793350400817066e-17, -1.6068554395246776e-18, 1.5745128328173874e-15, -3.931948038278499e-20, 3.756836702380255e-21, 3.4986405201759945e-25, -1.2142197532422674e-20], [-3.3988291282804253e-12, 5.5766687091282303e-14, -5.4644221436051205e-11, 1.3646014119030615e-15, -1.3038283222067216e-16, -1.2142197532422272e-20, 1.967469041085667e-14]]",Microlensing PSPL,,Regular,39.02629,17.283,6.067,-0.17692,2459632.051,0.18163,0.94136,0.0,0.3,null,,0.0
