HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459502.61318,2021-10-15.1123197,bt,1.45,16.044,>16.044,99.990,1.164,0.278,g
2459502.61442,2021-10-15.1135581,bt,1.51,16.155,>16.155,99.990,1.163,0.251,g
2459502.61567,2021-10-15.1148057,bt,1.54,16.237,>16.237,99.990,1.015,0.232,g
2459502.65235,2021-10-15.1514857,bt,1.46,16.224,16.064,0.190,1.362,0.235,g
2459502.65359,2021-10-15.1527274,bt,1.58,16.091,>16.091,99.990,1.198,0.266,g
2459502.65483,2021-10-15.1539681,bt,1.53,16.124,16.026,0.201,1.412,0.258,g
2459504.65837,2021-10-17.1576782,bs,1.47,15.901,>15.901,99.990,0.901,0.317,g
2459504.65961,2021-10-17.1589074,bs,1.47,15.694,>15.694,99.990,1.002,0.383,g
2459506.77029,2021-10-19.2697681,bD,1.52,15.892,>15.892,99.990,1.117,0.319,g
2459506.77156,2021-10-19.2710284,bD,1.43,16.076,>16.076,99.990,1.092,0.270,g
2459506.77282,2021-10-19.2722973,bD,1.90,16.080,16.005,0.205,1.439,0.269,g
2459507.57088,2021-10-20.0704225,bl,1.58,15.069,>15.069,99.990,1.958,0.682,g
2459507.57211,2021-10-20.0716490,bl,1.53,15.158,>15.158,99.990,1.392,0.628,g
2459507.57336,2021-10-20.0728978,bl,1.55,15.178,>15.178,99.990,0.691,0.616,g
2459508.63308,2021-10-21.1327045,bt,1.52,15.489,>15.489,99.990,1.552,0.463,g
2459508.63431,2021-10-21.1339414,bt,1.57,15.421,>15.421,99.990,0.984,0.493,g
2459508.63555,2021-10-21.1351775,bt,1.39,15.140,>15.140,99.990,2.129,0.638,g
2459509.74549,2021-10-22.2452118,bC,2.03,16.063,16.050,0.217,1.381,0.273,g
2459509.74674,2021-10-22.2464583,bC,2.06,16.137,>16.137,99.990,1.122,0.255,g
2459509.74800,2021-10-22.2477174,bC,2.08,16.138,>16.138,99.990,1.027,0.255,g
2459510.76838,2021-10-23.2681826,bD,1.94,16.119,>16.119,99.990,1.130,0.259,g
2459510.76965,2021-10-23.2694503,bD,1.51,16.052,>16.052,99.990,1.210,0.276,g
2459510.77091,2021-10-23.2707109,bD,1.90,16.159,>16.159,99.990,1.171,0.250,g
2459511.55539,2021-10-24.0552565,bH,1.45,16.091,>16.091,99.990,0.972,0.266,g
2459511.55669,2021-10-24.0565512,bH,1.41,15.992,>15.992,99.990,1.175,0.291,g
2459511.55800,2021-10-24.0578665,bH,1.42,15.988,15.882,0.199,1.612,0.292,g
2459511.75711,2021-10-24.2569854,bC,1.43,16.375,16.005,0.156,1.439,0.205,g
2459511.75837,2021-10-24.2582493,bC,1.49,16.472,15.989,0.141,1.461,0.188,g
2459511.75962,2021-10-24.2595076,bC,1.49,16.522,15.928,0.127,1.545,0.179,g
2459513.63891,2021-10-26.1389560,bs,1.46,16.265,15.948,0.164,1.516,0.227,g
2459513.64014,2021-10-26.1401848,bs,1.46,16.277,15.947,0.162,1.517,0.224,g
2459513.64138,2021-10-26.1414254,bs,1.51,16.320,16.140,0.186,1.271,0.215,g
2459513.75503,2021-10-26.2550755,bD,1.51,16.356,15.857,0.139,1.648,0.208,g
2459513.75629,2021-10-26.2563371,bD,1.40,16.349,15.890,0.144,1.599,0.210,g
2459513.75757,2021-10-26.2576071,bD,1.45,16.413,15.974,0.147,1.480,0.198,g
2459514.49478,2021-10-26.9948840,bl,1.43,15.380,>15.380,99.990,0.773,0.512,g
2459514.49603,2021-10-26.9961434,bl,1.45,15.428,>15.428,99.990,1.741,0.490,g
2459514.49728,2021-10-26.9973858,bl,1.50,15.640,>15.640,99.990,1.478,0.403,g
2459515.72347,2021-10-28.2236780,bC,1.43,16.709,15.897,0.104,1.589,0.151,g
2459515.72473,2021-10-28.2249341,bC,1.40,16.593,15.779,0.104,1.773,0.168,g
2459515.72598,2021-10-28.2261877,bC,1.44,16.645,15.954,0.116,1.508,0.160,g
2459516.73471,2021-10-29.2349936,bD,1.44,15.810,>15.810,99.990,0.566,0.345,g
2459516.73596,2021-10-29.2362443,bD,1.47,15.468,>15.468,99.990,1.342,0.472,g
2459516.73722,2021-10-29.2375084,bD,1.45,15.467,>15.467,99.990,0.976,0.472,g
2459517.56945,2021-10-30.0698059,bs,1.48,16.578,15.885,0.116,1.608,0.170,g
2459517.57192,2021-10-30.0722824,bs,1.48,16.263,16.134,0.195,1.277,0.227,g
2459517.61232,2021-10-30.1126840,bs,1.42,16.503,15.949,0.132,1.516,0.182,g
2459517.61478,2021-10-30.1151361,bs,1.48,16.225,16.153,0.205,1.256,0.235,g
2459517.70332,2021-10-30.2036869,bD,1.98,16.314,15.975,0.161,1.479,0.217,g
2459517.70457,2021-10-30.2049425,bD,1.97,16.377,15.891,0.141,1.597,0.204,g
2459517.70584,2021-10-30.2062123,bD,1.53,16.207,16.079,0.195,1.345,0.239,g
2459518.61301,2021-10-31.1134513,bs,1.95,16.234,16.002,0.177,1.443,0.233,g
2459518.62414,2021-10-31.1245883,bs,1.60,16.295,15.876,0.149,1.620,0.221,g
2459518.62661,2021-10-31.1270619,bs,1.55,16.413,16.184,0.178,1.220,0.198,g
2459520.61059,2021-11-02.1111987,bs,1.42,16.456,16.070,0.154,1.355,0.190,g
2459520.61184,2021-11-02.1124489,bs,1.48,16.459,16.014,0.146,1.427,0.190,g
2459520.61307,2021-11-02.1136812,bs,1.49,16.159,16.148,0.217,1.262,0.250,g
2459521.72847,2021-11-03.2291679,bD,1.46,16.221,16.061,0.189,1.367,0.236,g
2459521.72973,2021-11-03.2304317,bD,1.55,16.463,15.834,0.123,1.684,0.189,g
2459521.73101,2021-11-03.2316994,bD,1.39,16.323,15.970,0.159,1.486,0.215,g
2459522.50685,2021-11-04.0076178,bk,1.48,15.855,>15.855,99.990,1.198,0.331,g
2459522.50934,2021-11-04.0101069,bk,1.44,15.968,>15.968,99.990,1.178,0.298,g
2459522.51811,2021-11-04.0188686,bl,2.40,15.897,>15.897,99.990,1.011,0.318,g
2459522.51934,2021-11-04.0201023,bl,2.36,15.879,>15.879,99.990,0.962,0.323,g
2459523.55949,2021-11-05.0603288,bH,1.65,15.313,>15.313,99.990,0.157,0.544,g
2459523.56077,2021-11-05.0616160,bH,1.60,15.200,>15.200,99.990,0.448,0.604,g
2459524.69797,2021-11-06.1989098,bC,2.16,16.398,16.268,0.195,1.130,0.201,g
2459524.69924,2021-11-06.2001728,bC,2.15,16.321,16.253,0.206,1.146,0.215,g
2459524.70827,2021-11-06.2092152,bD,1.95,16.233,16.076,0.190,1.348,0.233,g
2459524.70953,2021-11-06.2104783,bD,1.53,16.377,15.962,0.150,1.497,0.204,g
2459524.71079,2021-11-06.2117291,bD,1.93,16.278,15.791,0.140,1.754,0.224,g
2459527.58168,2021-11-09.0828423,bs,1.54,99.990,99.990,99.990,99.990,99.990,g
2459527.58292,2021-11-09.0840795,bs,1.58,99.990,99.990,99.990,99.990,99.990,g
2459527.58414,2021-11-09.0853072,bs,1.45,13.599,>13.599,99.990,-0.842,2.639,g
2459527.71510,2021-11-09.2162798,bD,1.61,16.057,15.998,0.208,1.448,0.274,g
2459527.71636,2021-11-09.2175332,bD,1.53,15.851,>15.851,99.990,0.792,0.332,g
2459527.71760,2021-11-09.2187798,bD,1.57,15.788,15.785,0.219,1.762,0.352,g
2459528.60990,2021-11-10.1111423,bt,1.52,16.158,>16.158,99.990,1.209,0.250,g
2459528.61112,2021-11-10.1123716,bt,1.47,16.282,16.052,0.178,1.378,0.223,g
2459528.61237,2021-11-10.1136232,bt,1.46,16.188,16.058,0.195,1.370,0.243,g
2459528.69158,2021-11-10.1928314,bC,2.14,16.179,15.898,0.170,1.588,0.245,g
2459528.69284,2021-11-10.1940969,bC,2.12,16.198,16.163,0.213,1.244,0.241,g
2459528.69408,2021-11-10.1953375,bC,2.12,16.113,>16.113,99.990,1.152,0.261,g
2459529.69138,2021-11-11.1927082,bC,2.10,16.145,15.977,0.188,1.476,0.253,g
2459529.69264,2021-11-11.1939731,bC,2.10,16.314,16.212,0.200,1.189,0.217,g
2459529.69389,2021-11-11.1952325,bC,2.05,16.072,>16.072,99.990,1.313,0.271,g
2459530.70632,2021-11-12.2077427,bD,1.49,15.969,>15.969,99.990,1.044,0.298,g
2459530.70759,2021-11-12.2090050,bD,1.50,16.129,16.102,0.214,1.316,0.257,g
2459530.70884,2021-11-12.2102609,bD,1.56,15.999,15.997,0.219,1.450,0.289,g
2459531.56914,2021-11-13.0706237,bs,1.45,16.332,16.136,0.184,1.276,0.213,g
2459531.57038,2021-11-13.0718643,bs,1.49,16.340,16.329,0.218,1.067,0.211,g
2459531.57162,2021-11-13.0731026,bs,1.47,16.134,>16.134,99.990,1.144,0.256,g
2459534.56228,2021-11-16.0639944,bs,1.42,16.015,>16.015,99.990,0.998,0.285,g
2459534.56352,2021-11-16.0652340,bs,1.47,16.060,16.018,0.211,1.421,0.274,g
2459534.56476,2021-11-16.0664726,bs,1.44,15.906,>15.906,99.990,0.853,0.315,g
2459535.68996,2021-11-17.1917594,bD,2.03,15.769,>15.769,99.990,0.873,0.358,g
2459535.69250,2021-11-17.1942973,bD,1.42,15.711,>15.711,99.990,0.837,0.377,g
2459536.56467,2021-11-18.0665391,bs,1.46,15.758,>15.758,99.990,0.951,0.361,g
2459536.56591,2021-11-18.0677787,bs,1.51,15.665,>15.665,99.990,0.887,0.394,g
2459536.56715,2021-11-18.0690170,bs,1.56,15.756,>15.756,99.990,1.308,0.362,g
2459536.69670,2021-11-18.1985843,bD,2.00,15.983,>15.983,99.990,1.388,0.294,g
2459536.69797,2021-11-18.1998459,bD,1.99,15.989,15.927,0.207,1.546,0.292,g
2459536.69923,2021-11-18.2011145,bD,1.94,15.903,>15.903,99.990,1.252,0.316,g
2459539.55039,2021-11-21.0524791,bs,1.52,16.004,>16.004,99.990,1.142,0.288,g
2459541.57664,2021-11-23.0788741,bt,1.51,15.955,>15.955,99.990,1.297,0.301,g
2459541.57788,2021-11-23.0801182,bt,1.57,15.973,>15.973,99.990,1.482,0.297,g
2459541.57911,2021-11-23.0813413,bt,1.45,16.176,15.854,0.163,1.653,0.246,g
2459543.54579,2021-11-25.0481660,bs,1.54,16.366,15.998,0.157,1.448,0.207,g
2459543.54702,2021-11-25.0494046,bs,1.52,16.253,16.026,0.178,1.411,0.229,g
2459543.54826,2021-11-25.0506368,bs,1.52,16.365,16.027,0.161,1.411,0.207,g
2459548.56038,2021-11-30.0630962,bt,1.47,16.373,15.815,0.131,1.713,0.205,g
2459548.56162,2021-11-30.0643391,bt,1.46,16.022,>16.022,99.990,1.070,0.284,g
2459548.56286,2021-11-30.0655797,bt,1.43,16.218,16.116,0.200,1.299,0.237,g
2459549.53740,2021-12-01.0401851,bs,2.13,15.986,>15.986,99.990,0.693,0.293,g
2459549.53865,2021-12-01.0414373,bs,2.11,16.139,>16.139,99.990,1.001,0.255,g
2459549.53989,2021-12-01.0426827,bs,2.09,16.124,>16.124,99.990,0.845,0.258,g
2459549.55275,2021-12-01.0555413,bt,1.95,16.282,15.980,0.166,1.473,0.223,g
2459549.55399,2021-12-01.0567797,bt,1.96,16.349,15.957,0.153,1.505,0.210,g
2459549.55522,2021-12-01.0580038,bt,1.55,16.379,16.087,0.168,1.334,0.204,g
2459552.52975,2021-12-04.0327307,bs,2.07,15.520,>15.520,99.990,2.092,0.450,g
2459552.53100,2021-12-04.0339760,bs,2.06,15.650,>15.650,99.990,0.810,0.399,g
2459552.53223,2021-12-04.0352107,bs,2.04,15.778,>15.778,99.990,1.423,0.355,g
2459552.54273,2021-12-04.0457143,bt,2.07,16.262,>16.262,99.990,1.071,0.227,g
2459552.54396,2021-12-04.0469388,bt,2.04,16.280,16.162,0.197,1.245,0.223,g
2459552.54520,2021-12-04.0481818,bt,2.03,16.277,16.031,0.175,1.405,0.224,g
2459555.53750,2021-12-07.0406686,bt,1.46,15.963,15.794,0.188,1.747,0.299,g
2459555.53873,2021-12-07.0419059,bt,1.47,16.159,16.059,0.200,1.370,0.250,g
2459555.53996,2021-12-07.0431351,bt,1.53,16.202,15.921,0.170,1.555,0.240,g
2459622.02417,2022-02-11.5285714,bs,1.99,15.802,>15.802,99.990,1.196,0.347,g
2459622.02542,2022-02-11.5298225,bs,2.08,15.513,>15.513,99.990,0.640,0.453,g
2459622.02666,2022-02-11.5310575,bs,2.19,15.369,>15.369,99.990,1.605,0.517,g
2459623.02096,2022-02-12.5253326,bs,2.33,15.643,>15.643,99.990,0.946,0.402,g
2459623.02221,2022-02-12.5265863,bs,2.50,15.566,>15.566,99.990,1.169,0.431,g
2459623.02346,2022-02-12.5278394,bs,2.15,15.581,>15.581,99.990,1.309,0.425,g
2459628.15054,2022-02-17.6547460,bC,1.94,15.597,>15.597,99.990,0.542,0.419,g
2459628.15178,2022-02-17.6559949,bC,1.99,15.574,>15.574,99.990,1.109,0.428,g
2459628.15306,2022-02-17.6572601,bC,1.93,15.480,>15.480,99.990,1.307,0.467,g
2459629.00528,2022-02-18.5094546,bs,1.44,15.547,>15.547,99.990,0.204,0.439,g
2459629.00650,2022-02-18.5106800,bs,1.60,15.595,>15.595,99.990,0.845,0.420,g
2459629.00774,2022-02-18.5119204,bs,1.50,15.716,>15.716,99.990,1.787,0.376,g
2459631.14773,2022-02-20.6518232,bC,1.48,15.769,>15.769,99.990,1.316,0.358,g
2459631.14900,2022-02-20.6530953,bC,1.49,15.987,>15.987,99.990,1.038,0.293,g
2459631.15025,2022-02-20.6543440,bC,1.42,15.991,>15.991,99.990,1.111,0.292,g
2459633.01870,2022-02-22.5227160,bt,1.58,99.990,99.990,99.990,99.990,99.990,g
2459633.01990,2022-02-22.5239193,bt,1.39,99.990,99.990,99.990,99.990,99.990,g
2459633.02114,2022-02-22.5251590,bt,1.50,99.990,99.990,99.990,99.990,99.990,g
2459633.14065,2022-02-22.6446650,bC,1.48,16.072,>16.072,99.990,1.287,0.271,g
2459633.14192,2022-02-22.6459384,bC,1.41,15.899,14.250,0.049,7.244,0.322,g
2459633.14320,2022-02-22.6472120,bC,1.49,16.127,15.956,0.188,1.505,0.257,g
2459633.15992,2022-02-22.6639288,bD,2.07,15.708,>15.708,99.990,0.809,0.378,g
2459633.16119,2022-02-22.6651962,bD,2.07,15.559,>15.559,99.990,0.460,0.434,g
2459633.16244,2022-02-22.6664557,bD,2.06,15.393,>15.393,99.990,1.818,0.506,g
2459634.15628,2022-02-23.6602478,bD,2.00,16.020,>16.020,99.990,1.145,0.284,g
2459634.15755,2022-02-23.6615214,bD,1.99,15.913,>15.913,99.990,1.192,0.313,g
2459634.15880,2022-02-23.6627737,bD,1.98,15.817,>15.817,99.990,0.770,0.342,g
2459635.14116,2022-02-24.6450839,bC,1.51,16.364,16.000,0.157,1.446,0.207,g
2459635.14242,2022-02-24.6463478,bC,1.50,16.023,>16.023,99.990,1.380,0.283,g
2459635.14368,2022-02-24.6476141,bC,1.43,16.534,15.851,0.117,1.657,0.177,g
2459637.14956,2022-02-26.6533923,bC,1.56,16.313,15.879,0.147,1.616,0.217,g
2459637.15082,2022-02-26.6546574,bC,1.55,16.234,16.161,0.205,1.246,0.233,g
2459637.15208,2022-02-26.6559186,bC,1.58,16.546,15.821,0.113,1.705,0.175,g
2459637.15338,2022-02-26.6572179,bD,1.51,16.130,>16.130,99.990,0.990,0.257,g
2459637.15466,2022-02-26.6584877,bD,1.45,16.087,>16.087,99.990,1.216,0.267,g
2459637.15591,2022-02-26.6597423,bD,1.41,16.238,16.213,0.215,1.188,0.232,g
2459640.13113,2022-03-01.6348171,bC,1.43,16.406,15.913,0.140,1.566,0.199,g
2459640.13240,2022-03-01.6360835,bC,1.41,16.401,15.985,0.150,1.466,0.200,g
2459640.13366,2022-03-01.6373554,bC,1.44,16.360,15.896,0.143,1.592,0.208,g
2459640.13882,2022-03-01.6425065,bD,1.49,16.272,15.947,0.163,1.519,0.225,g
2459640.14007,2022-03-01.6437658,bD,1.47,16.184,16.137,0.210,1.274,0.244,g
2459640.14134,2022-03-01.6450312,bD,1.48,16.389,15.956,0.148,1.505,0.202,g
2459642.00467,2022-03-03.5082611,bt,1.50,16.480,15.771,0.114,1.785,0.186,g
2459642.00591,2022-03-03.5095028,bt,1.51,16.263,16.098,0.189,1.320,0.227,g
2459642.00716,2022-03-03.5107541,bt,1.49,16.076,>16.076,99.990,1.342,0.270,g
2459642.00842,2022-03-03.5120203,bs,1.48,16.039,>16.039,99.990,1.110,0.279,g
2459642.00968,2022-03-03.5132694,bs,1.40,16.241,>16.241,99.990,0.954,0.232,g
2459642.01092,2022-03-03.5145033,bs,1.46,16.105,>16.105,99.990,1.264,0.263,g
2459643.98674,2022-03-05.4902314,bt,1.43,16.358,16.012,0.160,1.430,0.208,g
2459643.98799,2022-03-05.4914733,bt,1.48,16.361,16.111,0.175,1.305,0.207,g
2459643.98922,2022-03-05.4927142,bt,1.52,16.396,16.053,0.160,1.377,0.201,g
2459645.11670,2022-03-06.6201168,bC,1.51,16.366,16.075,0.168,1.348,0.207,g
2459645.11796,2022-03-06.6213890,bC,1.58,16.323,15.812,0.137,1.718,0.215,g
2459645.11923,2022-03-06.6226541,bC,1.55,16.390,15.933,0.144,1.537,0.202,g
2459647.13326,2022-03-08.6365655,bD,1.43,16.300,15.952,0.159,1.512,0.219,g
2459647.13453,2022-03-08.6378362,bD,1.47,16.239,16.125,0.198,1.288,0.232,g
2459647.13579,2022-03-08.6390989,bD,1.47,16.324,15.925,0.152,1.550,0.215,g
2459647.90050,2022-03-09.4037652,bk,2.02,15.588,>15.588,99.990,0.455,0.423,g
2459647.90175,2022-03-09.4050118,bk,2.12,15.310,>15.310,99.990,0.749,0.546,g
2459647.90299,2022-03-09.4062583,bk,2.25,15.309,>15.309,99.990,1.570,0.546,g
2459650.09892,2022-03-11.6020504,bC,1.47,16.260,16.161,0.200,1.247,0.228,g
2459650.10019,2022-03-11.6033239,bC,1.48,16.481,16.046,0.147,1.385,0.186,g
2459650.10146,2022-03-11.6045937,bC,1.40,16.451,16.172,0.170,1.234,0.191,g
2459650.12198,2022-03-11.6251120,bD,1.97,16.252,15.952,0.167,1.511,0.229,g
2459650.12324,2022-03-11.6263756,bD,1.97,16.338,15.905,0.147,1.579,0.212,g
2459650.12449,2022-03-11.6276292,bD,1.96,16.228,>16.228,99.990,1.032,0.234,g
2459650.13410,2022-03-11.6372387,bD,1.95,16.385,16.059,0.163,1.370,0.203,g
2459650.13537,2022-03-11.6385015,bD,1.98,16.302,15.971,0.162,1.485,0.219,g
2459650.13662,2022-03-11.6397539,bD,1.95,16.216,>16.216,99.990,1.153,0.237,g
2459651.88978,2022-03-13.3928009,bk,1.44,16.222,16.058,0.189,1.371,0.236,g
2459651.89102,2022-03-13.3940460,bk,1.48,16.259,16.131,0.195,1.281,0.228,g
2459651.89227,2022-03-13.3952938,bk,1.53,16.303,15.638,0.119,2.018,0.219,g
2459652.12029,2022-03-13.6233,bD,1.49,16.336,15.963,0.156,1.495,0.212,g
2459652.12154,2022-03-13.6245420,bD,1.51,16.452,16.066,0.154,1.359,0.191,g
2459652.12279,2022-03-13.6257983,bD,1.52,16.335,16.048,0.169,1.382,0.212,g
2459652.95729,2022-03-14.4602465,bs,1.48,16.142,15.924,0.180,1.550,0.254,g
2459652.95853,2022-03-14.4614837,bs,1.51,16.162,>16.162,99.990,1.215,0.249,g
2459652.95978,2022-03-14.4627362,bs,1.56,16.156,15.999,0.190,1.447,0.251,g
2459654.12274,2022-03-15.6256281,bD,1.50,16.162,15.996,0.189,1.451,0.249,g
2459654.12401,2022-03-15.6268935,bD,1.49,16.351,16.125,0.179,1.288,0.209,g
2459654.12527,2022-03-15.6281505,bD,1.53,16.185,16.026,0.190,1.411,0.244,g
2459654.88352,2022-03-16.3863527,bk,1.48,16.206,16.058,0.192,1.370,0.239,g
2459654.88475,2022-03-16.3875829,bk,1.46,16.238,16.164,0.205,1.243,0.232,g
2459654.88600,2022-03-16.3888340,bk,1.46,16.186,15.989,0.183,1.460,0.244,g
2459655.93663,2022-03-17.4393871,bs,1.97,15.348,>15.348,99.990,0.883,0.527,g
2459655.93786,2022-03-17.4406259,bs,2.04,15.447,>15.447,99.990,0.898,0.481,g
2459655.93911,2022-03-17.4418736,bs,2.00,15.590,>15.590,99.990,1.554,0.422,g
2459655.99303,2022-03-17.4957901,bt,2.30,15.675,>15.675,99.990,1.497,0.390,g
2459655.99427,2022-03-17.4970311,bt,2.34,15.646,>15.646,99.990,1.908,0.401,g
2459655.99550,2022-03-17.4982596,bt,2.32,15.766,15.700,0.207,1.904,0.359,g
2459658.93113,2022-03-20.4336978,bs,1.55,15.828,>15.828,99.990,0.671,0.339,g
2459658.93236,2022-03-20.4349221,bs,1.50,15.645,>15.645,99.990,0.684,0.401,g
2459658.93359,2022-03-20.4361533,bs,1.54,15.567,>15.567,99.990,1.678,0.431,g
2459658.95390,2022-03-20.4564641,bt,1.55,15.754,>15.754,99.990,1.040,0.363,g
2459658.95515,2022-03-20.4577179,bt,1.54,15.759,>15.759,99.990,1.081,0.361,g
2459658.95640,2022-03-20.4589702,bt,1.48,15.655,>15.655,99.990,0.752,0.397,g
2459660.08995,2022-03-21.5924361,bC,1.42,15.974,15.791,0.186,1.754,0.296,g
2459660.09121,2022-03-21.5937016,bC,1.44,16.006,>16.006,99.990,0.823,0.287,g
2459660.09249,2022-03-21.5949703,bC,1.43,16.003,>16.003,99.990,1.418,0.289,g
2459662.11371,2022-03-23.6160524,bD,1.51,16.157,16.052,0.199,1.379,0.250,g
2459662.11498,2022-03-23.6173212,bD,1.51,16.257,16.024,0.177,1.414,0.228,g
2459663.96696,2022-03-25.4691768,bt,1.44,16.161,15.977,0.185,1.476,0.249,g
2459663.96817,2022-03-25.4703821,bt,1.43,16.166,>16.166,99.990,1.193,0.248,g
2459663.96941,2022-03-25.4716251,bt,1.41,16.221,16.130,0.202,1.282,0.236,g
2459664.09013,2022-03-25.5923399,bC,1.48,16.241,16.011,0.178,1.432,0.232,g
2459664.09140,2022-03-25.5935993,bC,1.46,16.267,16.025,0.176,1.412,0.226,g
2459664.09266,2022-03-25.5948626,bC,1.44,16.234,16.073,0.190,1.351,0.233,g
2459665.99099,2022-03-27.4930582,bt,1.53,16.087,15.959,0.195,1.501,0.267,g
2459665.99223,2022-03-27.4942965,bt,1.52,16.247,15.907,0.161,1.574,0.230,g
2459665.99346,2022-03-27.4955291,bt,1.38,15.938,>15.938,99.990,1.346,0.306,g
2459666.61900,2022-03-28.1210172,bo,1.45,16.144,15.881,0.172,1.614,0.254,g
2459666.62024,2022-03-28.1222603,bo,1.47,15.779,>15.779,99.990,0.688,0.354,g
2459666.62150,2022-03-28.1235164,bo,1.44,16.055,15.979,0.205,1.473,0.275,g
2459670.08409,2022-03-31.5858437,bD,1.51,16.328,16.017,0.165,1.423,0.214,g
2459670.08536,2022-03-31.5871218,bD,1.45,16.571,16.054,0.137,1.376,0.171,g
2459670.08663,2022-03-31.5883910,bD,1.44,16.490,15.905,0.128,1.577,0.184,g
2459671.05529,2022-04-01.5569718,bC,1.49,16.346,16.087,0.173,1.334,0.211,g
2459671.05655,2022-04-01.5582324,bC,1.53,16.498,16.110,0.154,1.307,0.183,g
2459671.05781,2022-04-01.5594954,bC,1.44,16.182,16.141,0.212,1.270,0.245,g
2459673.07840,2022-04-03.5799292,bD,1.47,16.525,15.874,0.121,1.624,0.178,g
2459673.07966,2022-04-03.5811967,bD,1.44,16.269,15.944,0.163,1.522,0.226,g
2459673.08091,2022-04-03.5824435,bD,1.45,16.450,16.002,0.146,1.443,0.191,g
2459675.92253,2022-04-06.4238400,bt,1.45,16.250,15.895,0.158,1.593,0.230,g
2459675.92378,2022-04-06.4250887,bt,2.00,16.271,15.928,0.160,1.544,0.225,g
2459675.92502,2022-04-06.4263296,bt,2.01,16.287,16.110,0.187,1.306,0.222,g
2459675.94530,2022-04-06.4466071,bt,1.97,16.310,15.890,0.149,1.600,0.217,g
2459675.94654,2022-04-06.4478467,bt,1.55,16.313,15.884,0.148,1.609,0.217,g
2459675.94778,2022-04-06.4490903,bt,1.49,16.325,16.060,0.172,1.367,0.214,g
2459677.86405,2022-04-08.3652170,bl,1.38,16.298,15.916,0.154,1.563,0.220,g
2459677.86529,2022-04-08.3664527,bl,1.46,16.204,16.106,0.201,1.310,0.240,g
2459678.03030,2022-04-08.5314496,bC,1.98,16.201,15.999,0.182,1.447,0.241,g
2459678.03155,2022-04-08.5326983,bC,2.02,16.207,16.119,0.203,1.295,0.239,g
2459678.03280,2022-04-08.5339531,bC,1.58,16.284,15.975,0.165,1.480,0.223,g
2459679.92623,2022-04-10.4272329,bs,1.50,16.372,16.057,0.164,1.372,0.206,g
2459679.92748,2022-04-10.4284855,bs,1.43,16.354,16.208,0.192,1.193,0.209,g
2459679.92874,2022-04-10.4297353,bs,1.50,16.308,16.117,0.184,1.297,0.218,g
2459680.84682,2022-04-11.3477442,bk,1.45,16.409,16.052,0.158,1.378,0.199,g
2459680.84806,2022-04-11.3489896,bk,1.49,16.286,16.214,0.206,1.187,0.222,g
2459680.84930,2022-04-11.3502258,bk,1.47,16.359,15.980,0.155,1.472,0.208,g
2459681.04277,2022-04-11.5436855,bD,1.50,15.543,>15.543,99.990,0.882,0.441,g
2459681.04404,2022-04-11.5449484,bD,1.45,15.190,>15.190,99.990,0.590,0.609,g
2459681.04530,2022-04-11.5462149,bD,1.48,14.827,>14.827,99.990,1.358,0.851,g
2459682.05899,2022-04-12.5598135,bD,1.97,16.088,16.076,0.217,1.347,0.267,g
2459682.06025,2022-04-12.5610726,bD,2.01,16.111,>16.111,99.990,1.223,0.261,g
2459682.06152,2022-04-12.5623388,bD,1.96,16.234,16.156,0.205,1.251,0.233,g
2459683.07087,2022-04-13.5716153,bC,1.49,16.261,16.237,0.215,1.162,0.228,g
2459683.07212,2022-04-13.5728634,bC,1.50,16.391,15.921,0.143,1.555,0.202,g
2459683.07338,2022-04-13.5741185,bC,1.41,16.299,16.032,0.172,1.404,0.220,g
2459685.05494,2022-04-15.5555259,bD,1.46,15.119,>15.119,99.990,1.539,0.651,g
2459685.05618,2022-04-15.5567631,bD,1.36,15.127,>15.127,99.990,1.111,0.646,g
2459685.05744,2022-04-15.5580306,bD,1.49,15.013,>15.013,99.990,1.426,0.717,g
2459685.06640,2022-04-15.5669920,bD,1.45,15.857,>15.857,99.990,0.863,0.330,g
2459685.06765,2022-04-15.5682434,bD,1.43,15.821,>15.821,99.990,0.741,0.341,g
2459685.06892,2022-04-15.5695100,bD,1.44,15.430,>15.430,99.990,0.242,0.489,g
2459686.84935,2022-04-17.3497964,bl,2.04,15.620,>15.620,99.990,1.585,0.410,g
2459686.85060,2022-04-17.3510385,bl,2.04,15.426,>15.426,99.990,1.225,0.491,g
2459686.85183,2022-04-17.3522782,bl,2.11,15.369,>15.369,99.990,-0.487,0.517,g
2459686.89776,2022-04-17.3981910,bl,1.91,15.729,>15.729,99.990,0.822,0.371,g
2459686.89900,2022-04-17.3994399,bl,1.94,15.506,>15.506,99.990,0.800,0.456,g
2459686.90025,2022-04-17.4006854,bl,1.94,15.715,>15.715,99.990,0.900,0.376,g
2459688.56125,2022-04-19.0615582,bo,2.01,15.213,>15.213,99.990,1.743,0.598,g
2459688.56374,2022-04-19.0640395,bo,2.05,15.174,14.721,0.146,4.693,0.623,g
2459690.83168,2022-04-21.3317983,bk,1.47,15.912,>15.912,99.990,1.531,0.314,g
2459690.83292,2022-04-21.3330390,bk,1.42,15.863,>15.863,99.990,1.418,0.328,g
2459690.83416,2022-04-21.3342783,bk,1.51,15.863,15.796,0.207,1.744,0.328,g
2459692.96882,2022-04-23.4687678,bt,1.49,16.066,>16.066,99.990,1.052,0.272,g
